Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,achieves,adjacent to,affects,allocates,capable of,characteristic for,completed invasion phase,contained in,contains,contributes to,contributor,created by,decreases,decreases effort in,derives from,derives into,determines,don't use concept,editor note,enabled by,ends,ends during,ends with,enhance,facilitate,has alien range,has amount of closely related species,has amount of species,has area,has component,has decreased effort level by,has distribution,has growth,has habitat,has increased effort level by,has increased levels of,has index,has input,has invasion success likelihood,has level of,has measurement,has measurement unit label,has measurement value,has mortality,has natality,has native range,has number of individuals,has output,has part,has part structure that is capable of,has participant,has propagule pressure,has quality,has range,has recruitment,has role,has spatial occupant at some time,has specific name,has status,has value,http://data.bioontology.org/metadata/obo/part_of,http://data.bioontology.org/metadata/prefixIRI,http://data.bioontology.org/metadata/treeView,http://purl.obolibrary.org/obo/IAO_0000111,http://purl.obolibrary.org/obo/IAO_0000112,http://purl.obolibrary.org/obo/IAO_0000114,http://purl.obolibrary.org/obo/IAO_0000115,http://purl.obolibrary.org/obo/IAO_0000118,http://purl.obolibrary.org/obo/IAO_0000119,http://purl.obolibrary.org/obo/IAO_0000232,http://purl.obolibrary.org/obo/IAO_0000412,http://purl.obolibrary.org/obo/ncbitaxon#has_rank,http://purl.obolibrary.org/obo/NCIT_A8,http://purl.obolibrary.org/obo/NCIT_NHC0,http://purl.obolibrary.org/obo/NCIT_P106,http://purl.obolibrary.org/obo/NCIT_P107,http://purl.obolibrary.org/obo/NCIT_P108,http://purl.obolibrary.org/obo/NCIT_P207,http://purl.obolibrary.org/obo/NCIT_P322,http://purl.obolibrary.org/obo/NCIT_P325,http://purl.obolibrary.org/obo/NCIT_P366,http://purl.obolibrary.org/obo/OBI_0001886,http://purl.obolibrary.org/obo/RO_0001900,http://purl.org/dc/elements/1.1/source,http://purl.org/dc/terms/creator,http://www.geneontology.org/formats/oboInOwl#creation_date,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasOBONamespace,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSynonymType,http://www.geneontology.org/formats/oboInOwl#id,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.w3.org/2000/01/rdf-schema#comment,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2002/07/owl#deprecated,http://www.w3.org/2004/02/skos/core#altLabel,http://www.w3.org/2004/02/skos/core#definition,http://www.w3.org/2004/02/skos/core#notation,https://w3id.org/inbio#_000130,https://w3id.org/inbio#_000132,increases,increases effort in,interacts with,is absent,is affected by,is against,is aggregate of,is alien range to,is characteristic of,is characterized by,is closely related to,is enemy of,is enhanced by,is growth of,is habitat of,is in invasion phase,is mortality of,is natality of,is native range to,is part of,is prey of,is range of,is recruitment of,is similar to,is status of,license,license,license,license,located in,location of,occupies spatial region at some time,occurs in,output of,overlaps,part of,participates in,produced by,produces,quality of,role of,shows changes in species trait,spatially coextensive with,surrounded by,surrounds,title,TODO
https://w3id.org/inbio#_000081,undisturbed ecosystem,,An ecosystem that has not been subject to disturbance.,false,,,http://purl.obolibrary.org/obo/ENVO_01001110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,undisturbed ecosystem,,,An ecosystem that has not been subject to disturbance.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000033,symbiosis,,"state of close, permanent, or obligatory contact between 2 species, usually of a mutually beneficial nature.",false,,,https://w3id.org/inbio#_000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,See http://purl.bioontology.org/ontology/CSP/1035-7338,symbiosis,,,"state of close, permanent, or obligatory contact between 2 species, usually of a mutually beneficial nature.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_35493,streptophyta,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_33090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:35493,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_phylum,,,,,,,,,,,,,,,,,GC_ID:1,,,ncbi_taxonomy,,,,,,streptophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C25347,height,,Vertical measurement value.|The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,false,,,https://w3id.org/inbio#_000038|http://purl.obolibrary.org/obo/UBERON_0034768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C25347,,,,,,,,,,,http://purl.obolibrary.org/obo/NCIT_C77526|http://purl.obolibrary.org/obo/NCIT_C106039|http://purl.obolibrary.org/obo/NCIT_C66741|http://purl.obolibrary.org/obo/NCIT_C91101|http://purl.obolibrary.org/obo/NCIT_C66830|http://purl.obolibrary.org/obo/NCIT_C67153|http://purl.obolibrary.org/obo/NCIT_C89415|http://purl.obolibrary.org/obo/NCIT_C61410,C25347,Quantitative Concept,,,C0489786,CDISC|FDA|NCPDP,,,,,,,,,,,,,,,,,,,height,,,Vertical measurement value.|The vertical measurement or distance from the base to the top of an object; the vertical dimension of extension.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/IAO_8000005,import ontology module,,A subset ontology module that is intended to be imported from another ontology.,false,,,http://purl.obolibrary.org/obo/IAO_8000006,,,,,,,,,,,,cjm,,,,,,true,TODO: add axioms that indicate this is the output of a module extraction process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IAO:8000005,,,,,A subset ontology module that is intended to be imported from another ontology.,import file,,,,,,,,,,,,,,,,,,2018-05-20T20:56:47Z,,,,,,,,,,,,import ontology module,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000281,layer,,"A layer is a quantity of some material which is spatially continuous, has comparable thickness, and usually covers some surface.",false,,,http://purl.obolibrary.org/obo/ENVO_00000000,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PATO_0002124,,,,,,,,,ENVO:01000281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoPolar,Preliminary definition.,layer,,,"A layer is a quantity of some material which is spatially continuous, has comparable thickness, and usually covers some surface.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00000240,saline wetland,,It would be more correct to say that this has_quality salty or has_part ((soil and water) and has_increased_levels_of salt.,false,,,http://purl.obolibrary.org/obo/ENVO_00000043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO,,,ENVO:00000240,,It would be more correct to say that this has_quality salty or has_part ((soil and water) and has_increased_levels_of salt.,saline wetland,,,,ENVO:00000240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000998,environmental system determined by a material,,An environmental system within which an environmental material strongly influences the system's composition and properties.,true,,,http://purl.obolibrary.org/obo/ENVO_01000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Organisational class. Not intended for annotation. Subclasses describe environments which are usually permeated by an environmental material. They may also describe environments which are sufficiently close to a material, that their dynamics are strongly influenced by it (e.g. a patch of forest ecosystem neighbouring a uranium dump).",environmental system determined by a material,true,,An environmental system within which an environmental material strongly influences the system's composition and properties.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000006,host organism interaction,,interactions between one organism and another which it harbors or nourishes.,false,,,http://purl.obolibrary.org/obo/GO_0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,See http://purl.bioontology.org/ontology/CSP/1035-7240,host organism interaction,,,interactions between one organism and another which it harbors or nourishes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/UBERON_0000061,anatomical structure,biological structure|connected biological structure,Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.,false,,,http://purl.obolibrary.org/obo/UBERON_0034768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UBERON:0000061,,,,,,,,,,,,,,,,,,,,,,,,,,,,biological structure|connected biological structure,,,,,,,,anatomical structure,,,Material anatomical entity that is a single connected structure with inherent 3D shape generated by coordinated expression of the organism's own genome.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00001995,rock,,A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.,false,,,http://purl.obolibrary.org/obo/ENVO_01000814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SWEETRealm:Rock|Geonames:T.RK|https://en.wikipedia.org/wiki/Rock|EcoLexicon:rock|Geonames:T.RKS|FTT:1010|FTT:145|TGN:21444,,,ENVO,,,ENVO:00001995,,"From https://en.wikipedia.org/wiki/ [A mineral] is different from a rock, which can be an aggregate of minerals or non-minerals and does not have a specific chemical composition. The exact definition of a mineral is under debate, especially with respect to the requirement a valid species be abiogenic, and to a lesser extent with regards to it having an ordered atomic structure.",rock,,,A rock is a naturally occurring solid aggregate of one or more minerals or mineraloids.,ENVO:00001995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000963,opaque,clouding|cloudy|non-transparent,A optical quality inhering in a bearer by virtue of the bearer's not being clear; not transmitting or reflecting light or radiant energy.,false,,,http://purl.obolibrary.org/obo/PATO_0000957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0000963,,,,,,,,,,,,,,,,,,,,,,,,,,,,non-transparent,,,clouding|cloudy,,,,,opaque,,,A optical quality inhering in a bearer by virtue of the bearer's not being clear; not transmitting or reflecting light or radiant energy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000093,population,,A population comprises all the individuals of a given species in a specific area or region at a certain time.,false,,,http://purl.obolibrary.org/obo/NCIT_C45293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000093,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/PCO_0000001,,,,,,,,"Chase LeCroy, orcid.org/0000-0002-1338-9436|This class should be incorporated into ENVO.|a group of organisms of the same species inhabiting a given area|From http://purl.dataone.org/odo/ECSO_00000311.|http://www.physicalgeography.net/fundamentals/9d.html|WordNet",population,,,A population comprises all the individuals of a given species in a specific area or region at a certain time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCIT_C42703,origin,,The place where something begins or comes from in either the sense of a physical location or a metaphysical source.,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCIT:C42703,,,,,,,,,,,,C42703,Conceptual Entity,,,C0439659,,,,,,,,,,,,,,,,,,,,origin,,,The place where something begins or comes from in either the sense of a physical location or a metaphysical source.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000066,beta diversity,,"In ecology, beta diversity (β-diversity or true beta diversity) is the ratio between regional and local species diversity.",false,,,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,from https://en.wikipedia.org/wiki/Beta_diversity,beta diversity,,,"In ecology, beta diversity (β-diversity or true beta diversity) is the ratio between regional and local species diversity.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0001332,amorphous,,A morphology quality inhering in a bearer by virtue of the bearer's lack of distinct morphology.,false,,,http://purl.obolibrary.org/obo/PATO_0000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0001332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,amorphous,,,A morphology quality inhering in a bearer by virtue of the bearer's lack of distinct morphology.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000314,high osmolarity environment,,A high osmolarity environment is an environment in which entities are exposed to high concentrations of solutes.,true,,,http://purl.obolibrary.org/obo/ENVO_01000997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,high osmolarity environment,true,,A high osmolarity environment is an environment in which entities are exposed to high concentrations of solutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_89593,craniata <chordata>,Craniata,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_7711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:89593,,,,,,,,,,,,,,,,,,,,,,,,,,,,Craniata,,,,,,,,craniata <chordata>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/PATO_0000025,composition,"structure, composition|composed of|compositionality|content",A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,false,,,http://purl.obolibrary.org/obo/PATO_0000141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PATO:0000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,"structure, composition|composed of|compositionality|content",,,,,,,,composition,,,A single physical entity inhering in an bearer by virtue of the bearer's quantities or relative ratios of subparts.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/GEO_000000357,contiguous island land mass,,A subcontinental land mass that is part of an island and includes part of the land surface of the island.,false,,,http://purl.obolibrary.org/obo/GEO_000000334,,,,,,,,,,,,William R. Hogan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO:000000357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"It cannot be a part of the island, for example, that is below water.",contiguous island land mass,,,A subcontinental land mass that is part of an island and includes part of the land surface of the island.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01001301,aquatic estuarine layer,,A layer of liquid that is part of an estuary.,false,,,http://purl.obolibrary.org/obo/ENVO_01000325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_00000045,ENVO:01001301,http://purl.obolibrary.org/obo/ENVO_00000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoMarine|envoPolar,,aquatic estuarine layer,,,A layer of liquid that is part of an estuary.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000065,nutrient content,,"Amount of nutrients contained in something, e.g in a defined volume of soil or water",false,,,http://purl.obolibrary.org/obo/ENVO_01000203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nutrient content,,,"Amount of nutrients contained in something, e.g in a defined volume of soil or water",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_58023,tracheophyta,vascular plants,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_3193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:58023,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,GC_ID:1,vascular plants,,ncbi_taxonomy,,,,,,tracheophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000155,organic material,biomass,Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.,false,,,http://purl.obolibrary.org/obo/ENVO_00010483,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000155,,,,,,,,,,,,,,,,,,,,,,,,,,,EcoLexicon:organic_material,biomass,,,,,,,,organic material,,,Environmental material derived from living organisms and composed primarily of one or more biomacromolecules.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_32523,tetrapoda,tetrapods,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_1338369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:32523,,,,,,,,,,,,,,,,,,,,,,,,,,,,tetrapods,,,,,,,,tetrapoda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_00002297,environmental feature,,A material entity which determines an environmental system.,false,,,http://purl.obolibrary.org/obo/BFO_0000040,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO,,,ENVO:00002297,,"A material entity determines an environmental system when its removal would cause the collapse of that system. For example, a seamount determines a seamount environment, acting as its 'hub'. This class is currently being aligned to the Basic Formal Ontology. Following this alignment, its definition and the definitions of its subclasses will be revised.",environmental feature,,,A material entity which determines an environmental system.,ENVO:00002297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_2100000,anatomical entity environment,,An environment which is determined by an anatomical entity.,true,,,http://purl.obolibrary.org/obo/ENVO_01000254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:2100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,anatomical entity environment,true,,An environment which is determined by an anatomical entity.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000050,species trait,species attribute|species characteristic|species property|species feature,"A well-defined, measurable property of organisms, usually measured at the individual level and used comparatively across species.",false,,,https://w3id.org/inbio#_000059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000050,,,,,,,,,,,,,,,,,,,,,,,,,,,,species attribute|species characteristic|species property|species feature,,,,,,,from https://doi.org/10.1016/j.tree.2006.02.002,species trait,,,"A well-defined, measurable property of organisms, usually measured at the individual level and used comparatively across species.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_543769,rhizaria,,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_2698737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:543769,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,PMID:30257078|GC_ID:1,,,ncbi_taxonomy,,,,,,rhizaria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000052,animal diversity,,Variety of animal species present in a location,false,,,http://cerrado.linkeddata.es/ecology/ccon#Biodiversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,animal diversity,,,Variety of animal species present in a location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://www.geneontology.org/formats/oboInOwl#Synonym,Synonym,,,false,,,http://purl.obolibrary.org/obo/IAO_0000102,,,,,,,,,,,,,,,,,,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,oboInOwl:Synonym,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000044,marine pelagic feature,,"A prominent or distinctive aspect, quality, or characteristic of environments occurring within the marine water column.",false,,,http://purl.obolibrary.org/obo/ENVO_00000012,,,,,,,,,,,,ORCID:0000-0002-4366-3088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,envoPolar,,marine pelagic feature,,,"A prominent or distinctive aspect, quality, or characteristic of environments occurring within the marine water column.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_33630,alveolata,alveolates,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_2698737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:33630,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,GC_ID:1,alveolates,,ncbi_taxonomy,,,,,,alveolata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000687,coast,,"A coast is the area where land meets the sea, ocean, or lake.",false,,,http://purl.obolibrary.org/obo/ENVO_01000408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Used for both marine and lake coasts. The boundary of the coast is fuzzy and it overlaps both the water body and land in quesiton. Compared to 'shore',coast,,,"A coast is the area where land meets the sea, ocean, or lake.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01001785,,,,,,,,,,,,
http://purl.obolibrary.org/obo/NCBITaxon_3193,embryophyta,land plants|higher plants|plants,,false,,,http://purl.obolibrary.org/obo/NCBITaxon_131221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBITaxon:3193,,,,,,,,,,http://purl.obolibrary.org/obo/NCBITaxon_clade,,,,,,,,,,,,,,,,,GC_ID:1,land plants|higher plants|plants,,ncbi_taxonomy,,,,,,embryophyta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://w3id.org/inbio#_000068,invasion success,,Completing one or all phases of the invasion process.,false,,,http://purl.obolibrary.org/obo/NCIT_C20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INBIO:_000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,invasion success,,,Completing one or all phases of the invasion process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000952,anthropisation,anthropization,A process during which a natural environmental system is altered by human action.,false,,,http://purl.obolibrary.org/obo/ENVO_01001434|http://purl.obolibrary.org/obo/ENVO_02500027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000951,,,,,,,,,,http://purl.obolibrary.org/obo/ENVO_01000313,,,,,,,,,,,,,,ENVO:01000952,,,,,,,,,,,,,,,,,,,,,,,,,,,,anthropization,,,,,,,"An area may be classified as anthropized even though it looks natural, such as grasslands that have been deforested by humans. It can be difficult to determine how much a site has been anthropized in the case of urbanization because one must be able to estimate the state of the landscape before significant human action.",anthropisation,,,A process during which a natural environmental system is altered by human action.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://purl.obolibrary.org/obo/ENVO_01000317,aquatic environment,,An environment whose dynamics are strongly influenced by water.,false,,,http://purl.obolibrary.org/obo/ENVO_01000998|http://purl.obolibrary.org/obo/ENVO_01000254|http://purl.obolibrary.org/obo/ENVO_01000997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ENVO:01000317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aquatic environment,,,An environment whose dynamics are strongly influenced by water.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
